prompt,name,response
Tell me a bio of Annie Landouw,Annie Landouw," Annie Landouw is an American singer-songwriter, musician and producer. She was born in New York City on October 19th 1986.

Annie started her career as a child actress, appearing in many television shows such as ""The Wonder Years"", ""That's So Raven"" and ""Dora the Explorer"". In 2010, she released her first single titled ""I Don't Wanna Know"" which became popular on YouTube. The song reached number one on the iTunes chart and earned"
Tell me a bio of Zhang Yaokun,Zhang Yaokun," Zhang Yaokun (Chinese: 张耀鲁; born October 24, 1965) is a Chinese politician who served as the vice-chairman of the National People's Congress from 2017 to 2021. He was previously the party chief of Guangdong province and also concurrently held various posts in the provincial government.[1][2]

Zhang graduated from Southwest University with a major in economics. He joined the CCP in 1985 and entered the public security system in 1989.[3"
Tell me a bio of Bhāskara I,Bhāskara I," Bhaskaracharya was born in present day Gujarat, India. He was an Indian mathematician and astronomer who lived between the 11th and 12th centuries CE.
"
Tell me a bio of Profit (gamer),Profit (gamer)," Profit is a well-known gamer in the community. He has been playing games for over 20 years and has achieved many accomplishments throughout his career, including winning several tournaments and reaching the top 1% of players on some popular game servers.

Profit started out as an amateur player but quickly rose to the top of his field due to his dedication and skill. He has a unique style that sets him apart from other players and makes him stand out among his peers. His competitive spirit and"
Tell me a bio of Damon Herriman,Damon Herriman," Damon Herriman is an Australian actor. He was born in Sydney, Australia on March 17th 1984. His father, John Herriman, worked as the executive director for ABC Television and his mother, Gail Herriman, works at the National Institute of Dramatic Art (NIDA). Damon's family has been involved with theater since he was young, so it seemed like a natural career path for him to pursue.
"
Tell me a bio of Liam Neeson,Liam Neeson," Liam John Neeson was born on 7 June 1952 in Ballymena, Northern Ireland. He is an actor known for his roles as troubled characters who have committed violent acts and for playing heroic characters such as Oskar Schindler in Steven Spielberg's 1993 film ""Schindler's List"".
"
Tell me a bio of Feroze Gandhi,Feroze Gandhi," Feroz Khan Noon (14 January 1906 – 28 October 1963), was an Indian lawyer, judge and politician. He served as the 22nd Chief Justice of India from 14 September 1958 to 31 December 1959.[1]

Born in Amritsar, Punjab Province, British India,[2][3] he studied at Mayo College, Ajmer and Government Law College, Lahore before qualifying for the Bar Council of Punjab. After partition, he moved with his family to Karachi, Pakistan"
Tell me a bio of Takuma Asano,Takuma Asano," Takuma Asano is an actor from Japan. He has appeared in numerous films and television shows, including ""Kimi no Na Wa"" (Your Name), ""Boku dake ga Inai Machi"" (The Town Where Only I am Missing), and ""Mugen no Juunin: Kōkaku Kidan"" (Ghost in the Shell: Arise).

Asano began his career as an idol singer under the stage name ""Takamaki Daiki,"""
Tell me a bio of Lemuel W. Joiner,Lemuel W. Joiner," Lemuel W. Joiner was born in 1825 to William and Sarah (Morgan) Joiner, both free African Americans.[1] He grew up in the village of Mount Meigs, Georgia on a plantation that belonged to his father's owner, Colonel John Meigs. The area around Mount Meigs is now part of Brooks County in south-central Texas.[2][3]
"
Tell me a bio of Michael Goleniewski,Michael Goleniewski," Michael Goleniewski was born on October 13, 1954 in Krakow, Poland. He is a Polish-American computer scientist and cryptographer who works at the University of Southern California's Information Sciences Institute (ISI).
"
Tell me a bio of Neha Sargam,Neha Sargam," 1. 	Neha Sargam is an Indian playback singer and music composer who has sung in many languages like Hindi, Marathi, Gujarati, Punjabi, Telugu, Kannada, Assamese etc. She started her career at the age of 16 when she won a singing reality show called Sa Re Ga Ma Pa L'il Champs. Since then she never looked back as she went on to sing for various Bollywood movies such as Maine Pyar"
Tell me a bio of D. B. Nihalsinghe,D. B. Nihalsinghe," D.B.Nihalsinghe was born on 11th October 1874 in Matara, Sri Lanka to British father and Sinhalese mother. He was the second son among six children. His father worked as an accountant at the Government Treasury.
"
Tell me a bio of Joji (musician),Joji (musician)," Born as Jordan Asher McLennan, he is an English singer and songwriter who goes by the stage name Joji. He was born in London but grew up in Japan where his father worked for Sony Music Entertainment.
"
Tell me a bio of Rory Byrne,Rory Byrne," Rory Byrne is an Irish Formula One engineer and former racing driver. He was born in Dublin, Ireland on April 14th, 1956.
"
Tell me a bio of Shigeru Fukudome,Shigeru Fukudome," Shigeru Fukudome was born on October 11, 1955 in Tokyo. He is an Olympic gold medalist and world champion fencer from Japan.

Fukudome started playing fencing at age 10. His father wanted him to play baseball but he preferred fencing instead. In 1976, he won the men's individual épée title at the Summer Olympics in Montreal. At the 1984 Los Angeles Games, he defeated his compatriot Tsuyoshi Kitabayashi for the"
Tell me a bio of Vladimir Lenin,Vladimir Lenin," Vladimir Ilyich Ulyanov was born on April 10, 1870 in Simbirsk, Russia. He studied law at the University of Kazan before traveling to western Europe where he joined the Social Democratic Party of Germany (SPD). Upon his return to Russia in 1891, he became involved with the Marxist movement and helped establish the League for Struggle Against War and Revolutionaries.

In 1898, Lenin moved to St. Petersburg where he began writing articles for the newspaper Iskra"
Tell me a bio of Napoleon,Napoleon," Born in Corsica, France on August 15th 1769
"
Tell me a bio of Kion Smith,Kion Smith," Kion Smith is an American entrepreneur and investor. He was born in the United States, but grew up abroad in London, England where he attended high school.

Kion began his career as an analyst at Goldman Sachs after graduating from Harvard University with a degree in economics. However, he soon realized that finance wasn't for him and decided to pursue a different path in business. In 2013, he co-founded the company Limeade, which provides employee well-being programs to large corporations"
Tell me a bio of F. Gwynplaine MacIntyre,F. Gwynplaine MacIntyre," F. Gwynplaine MacIntyre was an American actor who appeared in many films and television shows throughout the 1940s, 1950s, and 1960s. He began his career as a child performer on Broadway before moving to Hollywood at age 16.

MacIntyre's first film role was in the 1942 classic ""Casablanca,"" where he played one of Rick's band members. Over the years, he would go on to appear in other well-known films such as"
Tell me a bio of Jonathan Roy,Jonathan Roy," Jonathan Roy was born in the United States, but grew up in France. He is an author and critic who has written extensively on French culture and history.
"
Tell me a bio of Hiren Gohain,Hiren Gohain," Hiren Kumar Gohain is an Indian poet, writer and social activist. He was born on 5 September 1932 in Kishanganj district of Bihar state.
"
Tell me a bio of Stephen J. Mackwell,Stephen J. Mackwell," Stephen J. Mackwell is an American politician and businessman serving as the U.S. representative for New York's 19th congressional district since 2021. He previously served in the New York State Senate from 2016 to 2020, representing the 17th senatorial district.

Mackwell was born on April 9, 1975, in Rochester, New York.[1] He received his B.A. degree in political science from SUNY Geneseo in 1997 and his M.P.A."
Tell me a bio of William G. Angel,William G. Angel," William Angel was born in San Francisco, California on July 16th, 1948 to parents who were both teachers. He had two siblings and grew up with his family in the Bay Area until he graduated from high school at which point he moved to Los Angeles to attend college.
"
Tell me a bio of Vujadin Savić,Vujadin Savić," Vujadin Savić (Serbian Cyrillic: Вујадин Савић; born 24 October 1900 in Sombor, Austro-Hungarian Empire – died 29 July 1945 near Dachau concentration camp) was a Serbian general during World War II. He commanded the German forces that occupied Serbia and Montenegro from April 1941 to September 1943.[1]
"
Tell me a bio of Marli Renfro,Marli Renfro," Marli Renfro is an American model, actress and social media personality. She was born on November 15th, 2000 in San Diego, California to parents who are both doctors. Her father works as a neurosurgeon at the University of Southern California (USC) Medical Center while her mother is a pediatrician at Palomar Health.
"
