prompt,name,response
Tell me a bio of Zié Ouattara,Zié Ouattara," 

Zié Ouattara is an Ivorian professional footballer who plays as a midfielder for Ligue 1 club FC Nantes and the Ivory Coast national team.

Born on January 9, 2000, in Yamoussoukro, Côte d'Ivoire, Ouattara began his youth career at Académie Symbiose Foot d'Abidjan before moving to France to join FC Nantes' youth academy in 2018.

Ouattara made his professional debut for FC Nantes on August 10, 2019, coming on as a substitute in a Ligue"
Tell me a bio of Nick Kyrgios,Nick Kyrgios," 

Nick Kyrgios is an Australian professional tennis player. He was born on April 27, 1995, in Canberra, Australia. His parents, Giorgos and Norlaila Kyrgios, are both immigrants to Australia - his father is Greek and his mother is Malaysian.

Kyrgios began playing tennis at the age of six and quickly showed promise as a junior player. In 2012, he won the boys' singles title at the Australian Open, and in 2013, he won the boys' doubles title at Wimbledon.

Kyrgios turned pro in 2013 and made his ATP debut in"
Tell me a bio of Carol Chell,Carol Chell," 

Carol Chell is an American mathematician and educator who has made significant contributions to the field of mathematics, particularly in the area of geometry. She was born on November 13, 1941, in San Francisco, California.

Chell earned her Bachelor's degree in Mathematics from the University of California, Berkeley in 1963. She then went on to earn her Master's degree in Mathematics from Stanford University in 1965. After completing her graduate studies, she worked as a mathematician at the Lawrence Berkeley National Laboratory.

In the 1970s, Chell began her teaching career at Diablo Valley College, where she taught"
Tell me a bio of Alen Omić,Alen Omić," 

Alen Omić is a Slovenian professional basketball player who plays as a center for the Crvena zvezda of the Adriatic League and the EuroLeague. Born on May 6, 1992, in Tuzla, Bosnia and Herzegovina, Omić began his basketball career at a young age.

Omić started playing professionally with the Slovenian club Zlatorog Laško in 2009. He then moved to Union Olimpija in 2012, where he spent three seasons before joining Gran Canaria in Spain's Liga ACB in 2015.

In "
Tell me a bio of Vasily Chuikov,Vasily Chuikov," 

Vasily Ivanovich Chuikov (1900-1982) was a Soviet military officer and Marshal of the Soviet Union, best known for his role as the commander of the 62nd Army during the Battle of Stalingrad in World War II.

Early Life and Career:
Chuikov was born on February 12, 1900, in the village of Serebryanye Prudy, in what is now Tula Oblast, Russia. He came from a peasant family and worked as a shepherd before joining the Red Army in 1919. During the Russian Civil War, he fought against the White"
Tell me a bio of George Eacker,George Eacker," 

George Eacker (1773-1851) was an American lawyer, politician, and orator. He is best known for delivering a speech on July 4, 1807, in New York City that criticized the American Revolutionary War heroes and sparked a duel between Alexander Hamilton's son Philip Hamilton and Eacker's friend George I. Eyles.

Early Life and Education:
Eacker was born on August 6, 1773, in Schoharie County, New York, to German immigrant parents. He studied law under Judge William Paterson, a Supreme Court Justice, and was admitted to the bar in 1795"
Tell me a bio of Alice Torriani,Alice Torriani," 

Alice Torrani is an Italian Paralympic athlete who competes in the T38 classification. She was born on November 24, 1984, in Milan, Italy.

Torrani has cerebral palsy and began participating in athletics at the age of 10 as part of her rehabilitation program. She quickly discovered her talent for running and went on to compete in various national and international events.

Some of her notable achievements include:

* Winning three gold medals and one silver medal at the 2008 Summer Paralympics in Beijing
* Setting multiple world records in the T38 classification, including the 100m,"
Tell me a bio of Gulshan Kumar,Gulshan Kumar," 

Gulshan Kumar Dua, popularly known as Gulshan Kumar, was an Indian businessman and the founder of T-Series music label. He was born on May 5, 1956, in New Delhi, India.

Kumar's early life was marked by poverty and struggle. His father was a fruit seller, and he had to work multiple jobs from a young age to support his family. Despite the challenges, he was determined to make a name for himself.

In the 1980s, Kumar started a small cassette player manufacturing business, which eventually led him to venture into the music industry. In 1984,"
Tell me a bio of Albert Outler,Albert Outler," 

Albert Outler (1908-1989) was an American Methodist theologian and historian. He is best known for his work on the theology of John Wesley, the founder of Methodism.

Outler was born in Georgia and grew up in a Methodist family. He received his undergraduate degree from Emory University and went on to earn his Ph.D. in theology from Yale University. After completing his education, he taught at several institutions, including Yale, Emory, and Perkins School of Theology at Southern Methodist University.

Outler's primary area of expertise was the theology of John Wesley, and he is considered one of the leading"
Tell me a bio of Félix María Zuloaga,Félix María Zuloaga," 

Félix María Zuloaga (1813-1898) was a Mexican general and politician who served as the President of Mexico from 1864 to 1865. Here's a brief biography:

Early Life:
Zuloaga was born on March 31, 1813, in Álamos, Sonora, Mexico. His family was of Basque descent, and his father was a wealthy landowner.

Military Career:
Zuloaga joined the Mexican Army at a young age and quickly rose through the ranks. He fought in several battles against the Apache Indians and later participated in the Mexican-American War (1846"
Tell me a bio of Frank Middlemass,Frank Middlemass," 

Frank Middlemass (1919-1995) was an English actor, best known for his roles in British television and film. Born on May 28, 1919, in Eaglescliffe, County Durham, England, Middlemass began his acting career on stage before transitioning to screen work.

Middlemass's early career saw him performing with various repertory companies and touring productions. He made his West End debut in the 1950s and went on to appear in numerous stage productions throughout the UK.

In the 1960s, Middlemass began to focus more on television and film work. He appeared in a wide range"
Tell me a bio of William M. Brodhead,William M. Brodhead," 

William M. Brodhead was an American politician from New York who served as a United States Representative from 1834 to 1837 and again from 1840 to 1841.

Brodhead was born in Newburgh, New York on September 12, 1791. He attended the common schools and later studied law. He was admitted to the bar in 1813 and began practicing law in Newburgh.

Brodhead entered politics as a member of the Democratic Party. He was elected to the 23rd Congress in 1834 and re-elected to the 24th Congress in 1836."
Tell me a bio of Jo Koy,Jo Koy," 

Jo Koy is an American stand-up comedian, born Joseph Glenn Herbert on June 2, 1971, in Tacoma, Washington. He is of Filipino and European-American descent. His mother, Josie Harrison, was a Filipina who immigrated to the United States, and his father, Robert Herbert, was an American of European descent.

Koy grew up in Spanaway, Washington, and moved to Los Angeles in the late 1990s to pursue a career in comedy. He began performing stand-up comedy in 1994 and quickly gained popularity for his relatable humor, often drawing from his experiences as a Filipino"
Tell me a bio of Felician of Foligno,Felician of Foligno," 

Felician of Foligno (1601-1667) was an Italian Catholic priest, a member of the Conventual Franciscans, and the founder of the Congregation of the Poor Daughters of St. Joseph.

Early Life:
Felician was born on October 19, 1601, in Foligno, Umbria, Italy, to a noble family. His parents were Giovanni Andrea and Camilla Veruzio. He received his early education from the Jesuits in Rome.

Religious Life:
In 1625, Felician joined the Conventual Franciscans at the monastery of San Francesco"
Tell me a bio of Annie Landouw,Annie Landouw," 

Annie Landouw (1873-1941) was an Indonesian-Dutch educator, teacher, and women's rights activist. Born in the Dutch East Indies (present-day Indonesia), she spent most of her life advocating for girls' education and women's empowerment.

Landouw received her teaching training in the Netherlands and returned to the Dutch East Indies to work as a teacher. She soon realized that girls from indigenous and lower-class families had limited access to education. This sparked her passion to create opportunities for these girls.

In 1908, Landouw founded the first school for indigenous girls in Batavia (now Jakarta)."
